Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,316,354,192,224
4,None,317,354,193,224
7,None,318,355,194,225
11,None,319,356,194,225
14,None,320,357,195,225
18,None,321,358,195,226
21,None,322,358,196,226
25,None,323,359,196,226
29,None,324,360,197,225
32,None,325,361,197,225
36,None,325,361,197,225
39,None,326,362,197,225
43,None,326,362,198,225
46,None,327,363,198,225
50,None,327,363,198,225
54,None,328,364,198,225
57,None,328,364,198,224
61,None,328,364,198,224
64,None,328,365,199,224
68,None,328,365,199,224
71,None,328,365,199,224
75,None,328,365,199,224
79,None,328,365,199,224
82,None,328,365,199,224
86,None,328,365,199,224
89,None,328,365,199,224
93,None,328,365,199,224
96,None,328,365,199,224
100,None,328,366,199,224
104,None,328,365,199,224
107,None,328,365,199,224
111,None,328,365,199,224
114,None,328,366,199,224
118,None,328,365,198,224
121,None,328,366,198,224
125,None,328,365,198,223
129,None,328,365,198,224
132,None,328,365,198,223
136,None,328,365,197,223
139,None,327,365,197,223
143,None,327,365,197,223
146,None,327,365,197,223
150,None,327,365,197,223
154,None,326,365,197,223
157,None,326,365,197,223
161,None,326,365,197,223
164,None,326,365,197,223
168,None,326,365,197,223
171,None,326,365,197,223
175,None,326,365,196,223
179,None,326,365,196,223
182,None,325,365,196,223
186,None,325,365,196,223
189,None,325,365,196,223
193,None,325,365,196,223
196,None,325,365,196,224
200,None,325,365,196,224
204,None,325,365,196,224
207,None,324,365,197,224
211,None,325,365,197,224
214,None,325,365,197,224
218,None,325,365,197,224
221,None,325,365,197,224
225,None,325,365,197,224
229,None,325,364,197,223
232,None,325,364,197,223
236,None,325,364,197,223
239,None,325,364,196,223
243,None,325,364,196,223
246,None,325,363,196,223
250,None,325,364,195,223
254,None,325,363,195,223
257,None,325,363,195,223
261,None,325,364,194,223
264,None,325,364,194,223
268,None,325,364,194,223
271,None,326,364,194,223
275,None,326,364,194,223
279,None,326,364,194,223
282,None,327,364,194,223
286,None,327,364,194,223
289,None,327,365,194,223
293,None,327,364,194,224
296,None,327,364,194,224
300,None,327,364,194,224
304,None,327,365,194,224
307,None,327,364,194,224
311,None,327,364,194,224
314,None,327,364,194,224
318,None,327,364,194,224
321,TA-OD,327,364,194,224
325,None,328,364,194,224
329,MC-OD,327,363,194,224
332,None,327,363,194,224
336,None,327,363,194,224
339,None,327,363,194,224
343,None,327,363,194,225
346,None,327,363,194,225
350,None,327,362,195,225
354,None,326,362,195,225
357,None,326,362,195,225
361,None,325,361,196,226
364,None,324,361,196,226
368,None,322,360,197,226
371,None,320,359,196,227
375,None,317,357,196,228
379,None,313,354,196,228
382,None,307,350,196,229
386,None,299,345,195,230
389,None,289,338,194,232
393,None,273,328,193,233
396,None,239,316,210,234
400,None,222,296,208,243
404,None,198,269,191,248
407,None,175,251,169,236
411,None,159,228,153,216
414,None,153,211,146,200
418,None,150,200,143,191
421,None,144,193,137,184
425,None,139,187,131,179
429,None,138,184,130,176
432,None,135,182,128,174
436,None,133,180,126,172
439,None,132,177,125,170
443,None,131,176,124,169
446,None,131,175,125,168
450,None,132,174,126,168
454,None,132,174,126,168
457,None,133,178,126,173
461,None,134,179,127,174
464,None,134,181,127,176
468,None,135,184,128,179
471,None,138,188,130,183
475,None,141,191,133,185
479,None,144,195,136,188
482,None,147,197,140,190
486,None,151,201,143,194
489,None,153,205,146,196
493,None,154,210,147,200
496,None,157,215,150,204
500,None,160,219,153,209
504,None,164,223,158,212
507,None,170,227,163,217
511,None,173,231,167,220
514,None,178,237,173,226
518,None,182,250,177,233
521,None,185,256,180,237
525,None,189,260,184,239
529,None,193,264,187,240
532,None,198,272,191,242
