Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,286,352,183,237
4,None,288,352,183,237
7,None,289,352,183,236
11,None,290,353,183,236
14,None,291,353,183,236
18,None,292,354,182,236
21,None,292,354,182,236
25,None,293,354,182,236
29,None,293,355,182,235
32,None,294,355,182,235
36,None,294,356,182,235
39,None,295,356,181,235
43,None,295,357,181,235
46,None,295,357,181,234
50,None,296,357,181,234
54,None,296,357,181,234
57,None,296,357,181,234
61,None,296,357,181,234
64,None,296,357,181,234
68,None,296,357,181,234
71,None,296,357,181,234
75,None,296,358,181,234
79,None,296,358,181,233
82,None,296,358,181,234
86,None,296,358,181,234
89,None,296,357,181,234
93,None,295,357,181,234
96,None,295,357,181,234
100,None,295,357,181,234
104,None,296,357,181,234
107,None,296,357,181,234
111,None,296,358,181,234
114,None,296,358,181,234
118,None,296,358,181,234
121,None,296,358,181,234
125,None,296,358,181,234
129,None,296,357,182,234
132,None,296,357,181,234
136,None,296,357,182,234
139,None,296,357,182,234
143,None,296,358,182,234
146,None,296,358,182,234
150,TA-OS,297,358,182,234
154,None,297,358,182,234
157,MC-OS,297,358,182,234
161,None,296,358,182,234
164,None,296,357,182,234
168,None,295,357,182,234
171,None,295,357,182,235
175,None,295,357,182,235
179,None,295,357,182,235
182,None,295,357,182,235
186,None,296,357,182,235
189,None,295,357,182,235
193,None,295,357,182,235
196,None,295,357,183,235
200,None,294,357,183,236
204,None,293,356,184,237
207,None,289,354,186,238
211,None,282,351,186,239
214,None,274,346,186,240
218,None,263,335,188,241
221,None,249,325,191,242
225,None,233,301,196,247
229,None,208,284,193,247
232,None,189,264,181,246
236,None,173,247,166,233
239,None,164,232,158,223
243,None,162,227,155,219
246,None,163,227,156,219
250,None,165,229,158,221
254,None,168,235,162,225
257,None,175,240,168,228
261,None,181,248,173,233
264,None,186,256,178,239
268,None,191,260,182,243
271,None,197,262,187,243
275,None,201,267,189,242
279,None,207,272,192,242
282,None,215,278,193,244
286,None,223,285,194,246
289,None,230,292,194,246
293,None,235,296,194,245
296,None,240,301,192,243
300,None,244,305,190,241
304,None,246,309,188,240
307,None,249,313,188,239
311,None,253,318,186,237
314,None,257,321,184,236
318,None,259,323,181,235
321,None,262,326,179,235
325,None,266,328,179,235
329,None,269,330,178,235
332,None,273,331,176,235
336,None,276,332,176,234
339,None,278,334,175,234
343,None,280,336,176,234
346,None,283,338,176,233
350,None,286,340,176,233
354,None,288,342,176,233
357,None,290,342,175,232
361,None,291,344,175,232
364,None,293,345,175,231
368,None,294,346,175,231
371,None,294,347,175,231
375,None,294,348,175,231
379,None,295,349,175,230
382,None,295,349,176,230
386,None,296,350,176,230
389,None,297,351,176,229
393,None,297,352,176,229
396,None,298,353,176,229
400,None,298,353,176,229
404,None,299,354,176,229
407,None,299,354,176,229
411,None,300,355,176,229
414,None,300,355,176,228
418,None,300,355,177,228
421,None,301,356,177,228
425,None,301,356,177,228
429,None,301,358,177,228
432,None,302,358,177,228
436,None,302,358,177,228
439,None,302,358,177,228
443,None,303,359,177,228
446,None,303,359,177,228
450,None,303,359,177,227
454,None,303,359,178,227
457,None,303,359,177,227
461,None,304,360,177,227
464,None,304,360,177,227
468,None,304,360,178,227
471,None,304,360,178,227
475,None,304,360,178,227
479,None,304,361,178,227
482,None,304,360,178,227
486,None,304,360,178,227
489,None,304,361,178,227
493,None,304,361,178,227
496,None,305,361,178,227
500,None,305,361,178,227
504,None,305,361,178,227
507,None,305,361,177,227
511,None,305,361,177,227
514,None,305,361,177,227
518,None,305,362,177,227
521,None,305,361,177,227
525,None,305,361,177,227
529,None,304,361,177,227
532,None,305,361,177,227
536,None,304,361,177,227
539,None,305,361,177,227
543,None,305,361,177,227
546,None,305,361,177,227
550,None,305,361,177,227
554,None,305,361,177,227
557,None,305,361,177,227
561,None,305,361,177,227
564,None,305,361,177,227
568,None,304,361,177,227
571,None,304,361,177,227
575,None,304,361,177,227
579,None,304,361,177,227
582,None,304,361,177,227
586,None,305,361,177,227
589,None,305,361,177,227
593,None,305,361,177,227
596,None,304,361,177,227
600,None,304,361,177,227
604,None,303,360,177,228
607,None,303,359,177,228
611,None,302,359,177,228
614,None,302,359,178,228
618,None,302,358,178,228
621,None,302,358,178,228
625,None,301,358,178,228
629,None,301,358,178,228
632,None,300,357,178,228
636,None,299,356,178,229
639,None,298,354,178,229
643,None,295,352,179,229
646,None,294,349,178,229
650,None,292,344,178,230
654,None,286,341,178,230
657,None,278,335,176,230
661,None,273,329,174,230
664,None,266,321,175,230
668,None,261,314,175,229
671,None,256,305,178,232
675,None,250,300,180,234
679,None,245,293,182,237
682,None,241,289,184,238
686,None,236,285,185,239
689,None,231,282,186,242
693,None,226,279,188,243
696,None,217,276,189,242
700,None,212,273,190,242
704,None,211,273,189,242
707,None,211,273,189,242
711,None,214,275,189,241
714,None,219,277,188,241
718,None,226,279,187,241
721,None,230,281,186,241
725,None,232,283,185,240
729,None,234,285,184,238
732,None,237,287,184,238
736,None,240,289,184,238
739,None,242,292,183,238
743,None,245,294,181,237
746,None,246,297,180,237
750,None,248,299,180,236
754,None,251,303,180,234
757,None,253,304,179,233
761,None,255,306,179,233
764,None,257,306,178,232
768,None,258,308,178,232
771,None,260,311,177,232
775,None,261,313,177,232
779,None,263,316,176,231
782,None,264,317,175,230
786,None,265,319,174,230
789,None,267,321,174,230
793,None,269,322,174,230
796,None,271,323,174,231
800,None,272,324,174,231
804,None,273,326,174,231
807,None,274,328,174,231
811,None,276,329,174,231
814,None,277,330,174,231
818,None,278,331,174,231
821,None,280,333,175,231
825,None,282,334,175,231
829,None,284,336,175,231
832,None,285,337,176,231
836,None,286,338,176,231
839,None,288,339,175,230
843,None,289,340,175,230
846,None,290,341,175,230
850,None,291,341,175,230
854,None,292,342,175,230
857,None,292,343,175,229
861,None,293,343,175,229
864,None,293,343,175,229
868,None,293,343,175,229
871,None,294,344,175,228
875,None,294,344,175,228
879,None,294,345,175,228
882,None,294,345,175,228
886,None,294,345,175,228
889,None,294,345,175,227
893,None,294,346,175,227
896,None,294,347,175,227
900,None,294,347,175,227
904,None,295,347,175,227
907,None,295,348,175,226
911,None,295,348,175,226
914,None,295,349,175,226
918,None,295,349,175,225
921,None,295,349,175,225
925,None,295,349,175,226
929,None,295,349,175,225
932,None,295,349,175,226
936,None,295,349,175,225
939,None,295,349,175,226
943,None,295,349,175,226
946,None,295,349,175,226
950,None,295,349,175,225
954,None,295,349,175,225
957,None,295,349,175,225
961,None,296,349,175,225
964,None,295,349,175,225
968,None,295,350,175,225
971,None,296,349,175,225
