Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,369,375,203,210
4,None,369,375,203,210
7,None,369,376,203,210
11,None,369,376,203,210
14,None,369,376,203,210
18,None,369,376,203,210
21,None,370,376,203,211
25,None,370,376,203,210
29,None,370,376,203,210
32,TA-OD,370,376,203,210
36,None,369,376,203,210
39,MC-OD,369,376,203,210
43,None,370,376,203,210
46,None,369,376,203,210
50,None,370,377,203,210
54,None,369,376,203,210
57,None,369,376,204,211
61,None,369,375,205,211
64,None,368,373,206,212
68,None,366,370,208,214
71,None,364,367,210,215
75,None,361,363,213,217
79,None,355,355,219,221
82,None,343,347,224,227
86,None,326,328,224,225
89,None,304,311,224,225
93,None,276,290,224,230
96,None,234,269,218,225
100,None,211,240,203,223
104,None,200,218,193,211
107,None,194,212,188,207
111,None,193,210,186,205
114,None,193,210,187,205
118,None,195,211,189,206
121,None,199,214,193,208
125,None,203,218,197,212
129,None,207,223,200,215
132,None,210,230,203,220
136,None,213,242,205,225
139,None,218,253,209,230
143,None,225,262,214,231
146,None,232,271,218,226
150,None,244,278,221,227
154,None,251,283,222,228
157,None,258,289,222,228
161,None,266,294,223,227
164,None,277,299,221,225
168,None,283,305,221,221
171,None,291,308,219,219
175,None,295,311,218,218
179,None,300,315,216,216
182,None,305,318,216,214
186,None,309,322,215,213
189,None,313,326,215,213
193,None,318,329,215,214
196,None,322,333,214,215
200,None,325,337,213,216
204,None,329,340,213,216
207,None,333,342,213,216
211,None,336,344,213,216
214,None,338,346,213,216
218,None,342,348,213,215
221,None,344,349,213,215
225,None,347,350,213,215
229,None,348,351,212,214
232,None,349,353,212,214
236,None,351,354,212,214
239,None,352,355,212,214
243,None,353,356,211,214
246,None,354,357,211,214
250,None,355,358,211,214
254,None,356,359,210,214
257,None,356,360,210,214
261,None,357,361,209,213
264,None,357,362,209,213
268,None,358,363,209,213
271,None,358,364,209,213
275,None,359,365,208,213
279,None,360,365,208,213
282,None,360,366,208,213
286,None,360,366,207,213
289,None,361,366,207,213
293,None,361,366,207,213
296,None,361,366,207,213
300,None,361,366,207,212
304,None,361,366,206,212
307,None,361,366,206,212
311,None,362,367,206,212
314,None,362,367,206,212
318,None,362,368,206,212
321,None,362,368,205,212
325,None,363,368,205,212
329,None,363,368,205,212
332,None,363,368,205,212
336,None,363,369,205,212
339,None,363,369,205,212
343,None,363,369,205,212
346,None,363,369,204,212
350,None,363,368,204,212
354,None,363,368,204,212
357,None,363,368,204,212
361,None,363,368,204,212
364,None,363,368,204,212
368,None,363,368,204,212
371,None,363,368,204,212
375,None,363,368,204,211
379,None,363,368,204,211
382,None,363,368,204,211
386,None,363,368,204,211
389,None,363,368,204,211
393,None,364,368,204,211
396,None,363,368,204,211
400,None,364,368,204,211
404,None,364,368,203,211
407,None,364,368,204,211
411,None,364,368,203,211
414,None,364,368,203,211
418,None,364,369,203,211
421,None,364,369,203,211
425,None,364,369,203,211
429,None,365,369,203,211
432,None,365,369,203,211
436,None,365,369,203,211
439,None,365,369,203,211
443,None,365,369,203,211
446,None,365,369,203,211
450,None,365,369,203,211
454,None,365,369,203,211
457,None,366,370,203,211
461,None,366,370,203,211
464,None,366,370,203,211
468,None,366,370,202,211
471,None,366,370,203,211
475,None,366,370,203,211
479,None,366,370,203,211
