Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,354,363,212,217
4,None,354,363,213,217
7,None,355,364,212,217
11,None,355,364,213,218
14,None,355,364,213,217
18,None,356,364,212,218
21,None,356,364,212,218
25,None,356,364,212,217
29,None,356,364,212,217
32,None,356,364,212,217
36,TA-OS,356,364,212,217
39,None,356,364,212,217
43,MC-OS,356,364,212,217
46,None,356,364,212,217
50,None,356,364,212,217
54,None,356,365,212,217
57,None,357,364,212,217
61,None,357,364,212,217
64,None,357,365,212,217
68,None,357,365,212,217
71,None,357,365,212,217
75,None,357,365,212,217
79,None,357,365,212,217
82,None,357,365,212,217
86,None,357,365,213,217
89,None,357,364,213,217
93,None,357,364,213,218
96,None,357,364,213,218
100,None,356,364,213,218
104,None,356,364,213,218
107,None,357,365,213,218
111,None,357,364,213,218
114,None,356,365,214,218
118,None,356,365,214,218
121,None,357,364,214,218
125,None,356,364,214,218
129,None,356,364,214,218
132,None,356,364,214,219
136,None,356,363,214,219
139,None,355,363,215,219
143,None,354,362,215,219
146,None,353,361,215,220
150,None,353,361,215,220
154,None,351,360,215,220
157,None,350,358,216,221
161,None,349,357,216,221
164,None,347,353,217,222
168,None,344,349,217,224
171,None,341,344,217,225
175,None,337,339,216,226
179,None,333,331,215,226
182,None,327,321,215,225
186,None,323,313,214,224
189,None,315,303,213,226
193,None,310,293,212,229
196,None,303,283,209,230
200,None,298,270,208,228
204,None,293,257,208,228
207,None,290,249,209,225
211,None,285,242,210,223
214,None,281,238,210,222
218,None,276,237,211,221
221,None,270,237,213,221
225,None,264,236,215,220
229,None,258,236,217,221
232,None,254,235,217,220
236,None,253,234,217,220
239,None,252,234,217,220
243,None,253,236,217,221
246,None,255,241,216,224
250,None,260,246,215,225
254,None,270,253,213,224
257,None,276,258,211,226
261,None,282,264,211,227
264,None,286,272,210,227
268,None,290,279,210,228
271,None,292,283,209,228
275,None,296,286,209,227
279,None,299,289,209,228
282,None,303,292,210,227
286,None,305,295,210,227
289,None,308,296,211,226
293,None,309,297,211,225
296,None,309,297,211,224
300,None,308,298,211,224
304,None,307,298,211,224
307,None,306,298,210,224
311,None,306,298,210,224
314,None,308,300,211,223
318,None,310,301,211,223
321,None,311,303,212,223
325,None,314,307,213,223
329,None,316,310,214,222
332,None,319,314,214,222
336,None,323,317,215,222
339,None,326,320,215,222
343,None,329,323,216,223
346,None,331,327,216,223
350,None,333,331,216,223
354,None,334,334,216,222
357,None,337,337,216,222
361,None,338,339,216,222
364,None,339,341,216,221
368,None,341,343,216,221
371,None,342,345,216,221
375,None,344,346,216,221
379,None,345,348,216,221
382,None,346,350,216,221
386,None,348,352,216,221
389,None,349,354,216,221
393,None,350,356,215,221
396,None,351,357,215,221
400,None,352,357,215,221
404,None,352,358,215,221
407,None,353,359,215,221
411,None,353,360,215,221
414,None,354,360,215,221
418,None,354,361,215,221
421,None,354,361,215,221
425,None,355,361,215,221
429,None,355,362,215,221
432,None,356,362,215,221
436,None,356,362,215,221
439,None,356,363,215,221
443,None,356,363,215,220
446,None,357,363,215,220
450,None,357,363,215,220
454,None,357,363,215,220
457,None,358,365,214,220
461,None,358,365,214,220
464,None,358,365,214,220
468,None,359,365,214,220
471,None,358,366,214,220
475,None,359,366,214,220
479,None,359,366,214,219
482,None,359,366,214,220
486,None,359,366,215,219
489,None,359,366,214,219
493,None,360,366,215,219
496,None,360,367,215,219
500,None,360,367,215,219
504,None,360,367,215,219
507,None,360,367,215,219
511,None,360,367,215,219
514,None,360,367,215,219
518,None,360,367,215,219
521,None,360,367,215,219
525,None,360,367,215,219
529,None,360,367,215,220
532,None,360,367,215,220
536,None,360,368,215,219
539,None,360,368,215,220
543,None,360,368,215,219
546,None,361,368,215,219
550,None,361,367,215,219
554,None,360,367,215,219
557,None,360,368,215,219
561,None,360,367,215,219
564,None,360,367,215,219
568,None,360,368,215,219
571,None,360,367,215,219
575,None,360,367,215,219
579,None,360,368,215,219
582,None,360,368,215,219
586,None,361,368,215,219
589,None,360,368,215,219
593,None,360,368,215,219
596,None,361,368,215,219
600,None,361,368,215,219
604,None,360,368,215,220
607,None,360,368,215,219
611,None,361,368,215,220
614,None,361,368,215,220
618,None,361,368,215,220
621,None,361,368,215,220
625,None,361,368,215,220
629,None,361,369,215,220
632,None,361,369,215,220
636,None,361,369,215,220
639,None,361,369,215,220
643,None,361,369,216,220
646,None,361,369,216,220
650,None,361,369,216,220
654,None,362,369,216,220
657,None,362,369,216,220
661,None,362,369,216,220
664,None,362,369,216,220
668,None,362,369,216,220
671,None,362,369,216,220
675,None,362,369,216,220
679,None,362,369,216,221
682,None,362,369,216,220
686,None,363,369,216,220
689,None,363,369,216,220
693,None,363,369,216,220
696,None,363,369,216,220
700,None,363,369,216,220
704,None,363,369,216,220
707,None,363,369,215,220
711,None,363,369,215,220
714,None,363,369,215,220
718,None,363,369,215,220
721,None,363,369,215,220
725,None,363,369,215,220
729,None,363,369,215,220
732,None,363,369,215,220
736,None,363,369,215,220
739,None,362,368,215,220
743,None,362,369,215,220
746,None,362,368,215,220
750,None,362,368,215,220
754,None,362,368,215,220
757,None,362,368,214,219
761,None,362,368,214,219
764,None,362,368,214,219
768,None,362,368,214,219
771,None,362,368,214,219
775,None,362,368,214,219
779,None,362,368,214,219
782,None,362,368,214,219
786,None,362,368,214,219
789,None,362,368,214,219
793,None,362,368,214,219
796,None,362,368,214,219
800,None,361,368,214,219
804,None,362,368,214,219
807,None,361,368,214,219
811,None,361,368,214,219
814,None,362,368,214,219
818,None,361,367,214,219
821,None,361,368,214,219
825,None,361,368,214,219
829,None,361,368,214,219
832,None,361,367,214,219
836,None,361,367,214,219
839,None,361,368,214,219
843,None,361,368,214,219
846,None,361,367,214,219
850,None,361,367,214,219
854,None,361,367,214,218
857,None,361,367,214,218
861,None,361,367,214,218
864,None,361,367,214,219
868,None,361,367,214,219
871,None,361,368,214,219
875,None,361,368,214,219
879,None,361,368,214,219
882,None,361,368,214,219
886,None,361,368,214,219
889,None,362,368,214,219
893,None,362,368,214,219
896,None,362,368,214,219
900,None,362,368,214,219
904,None,362,368,214,219
907,None,362,368,214,219
911,None,362,368,214,219
914,None,362,369,215,219
918,None,362,369,215,219
921,None,362,369,215,219
925,None,362,369,215,219
929,None,362,369,215,219
932,None,362,369,215,219
936,None,362,369,215,219
939,None,362,369,215,219
943,None,362,369,215,219
946,None,362,369,215,219
950,None,362,369,215,219
954,None,362,369,215,219
957,None,362,369,215,219
961,None,362,369,215,219
964,None,362,369,215,219
968,None,363,369,215,219
971,None,363,369,215,219
975,None,362,369,215,219
979,None,363,369,215,219
982,None,362,369,215,219
986,None,362,369,215,219
989,None,362,369,215,219
993,None,362,369,215,219
996,None,363,369,215,219
1000,None,362,369,215,219
1004,None,362,369,215,219
1007,None,362,369,215,219
1011,None,362,369,215,219
1014,None,362,369,215,219
1018,None,362,369,215,219
1021,None,362,369,215,219
1025,None,362,369,215,219
1029,None,362,369,215,219
1032,None,362,369,215,219
1036,None,362,369,215,219
1039,None,362,369,215,219
1043,None,362,369,215,219
1046,None,362,369,215,219
1050,None,362,369,215,219
1054,None,362,369,215,219
1057,None,362,369,215,219
1061,None,362,369,215,219
1064,None,362,369,215,219
1068,None,362,369,215,219
1071,None,362,369,215,219
1075,None,362,368,215,219
1079,None,362,368,215,219
1082,None,362,369,214,219
1086,None,362,368,214,219
1089,None,362,369,214,219
1093,None,362,368,215,219
1096,None,362,368,214,219
1100,None,362,368,214,218
1104,None,362,368,214,219
1107,None,362,368,214,219
1111,None,362,368,214,218
1114,None,362,368,214,218
1118,None,362,368,214,218
1121,None,362,368,214,218
1125,None,362,368,214,218
1129,None,362,368,214,218
1132,None,362,368,214,218
1136,None,362,368,214,218
1139,None,362,368,214,218
1143,None,362,368,214,218
1146,None,362,368,214,218
1150,None,362,368,214,218
1154,None,362,368,214,218
1157,None,362,368,214,218
1161,None,362,368,214,218
1164,None,362,368,214,218
1168,None,362,368,214,218
1171,None,361,368,214,218
1175,None,362,368,214,218
1179,None,362,368,214,218
1182,None,362,368,214,218
1186,None,361,368,214,218
1189,None,361,368,214,218
1193,None,361,368,214,218
1196,None,361,368,213,218
1200,None,361,368,214,218
1204,None,361,368,214,218
1207,None,361,367,214,218
1211,None,361,368,214,218
1214,None,361,368,214,218
