Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,358,374,212,226
4,None,359,375,212,226
7,None,358,375,212,226
11,None,358,375,212,226
14,None,359,375,211,226
18,None,358,375,211,226
21,None,359,375,212,226
25,None,359,374,211,226
29,None,358,375,211,226
32,None,358,374,211,226
36,None,358,375,211,226
39,None,358,374,211,226
43,None,358,374,211,226
46,None,358,374,211,226
50,None,358,374,211,226
54,None,358,375,211,226
57,None,358,374,211,226
61,None,359,374,211,226
64,None,358,374,211,226
68,None,358,374,212,226
71,None,359,374,211,226
75,None,359,375,211,226
79,None,359,374,212,226
82,None,358,374,211,226
86,None,359,374,212,226
89,None,358,375,212,226
93,None,358,374,212,226
96,None,359,374,212,226
100,None,358,374,211,226
104,None,358,374,211,226
107,None,358,374,211,226
111,None,358,375,211,226
114,None,358,374,211,226
118,None,359,375,211,226
121,None,358,374,211,226
125,None,359,374,211,226
129,None,358,374,211,226
132,None,358,374,211,226
136,None,358,374,211,226
139,None,358,374,212,226
143,None,358,374,211,226
146,None,358,374,211,226
150,None,358,374,212,226
154,None,358,374,212,227
157,None,358,374,212,226
161,None,358,374,212,227
164,None,358,374,212,226
168,None,358,374,212,227
171,None,358,374,212,227
175,None,358,374,212,227
179,None,358,374,212,227
182,None,358,374,212,227
186,None,358,374,212,227
189,None,358,374,212,227
193,None,358,374,212,227
196,None,358,374,212,227
200,None,358,374,212,227
204,None,358,374,212,227
207,None,358,374,212,227
211,None,358,374,212,227
214,None,358,374,213,227
218,None,358,374,212,227
221,None,358,374,213,227
225,None,358,374,212,227
229,None,358,373,213,228
232,None,358,373,213,228
236,None,357,373,213,228
239,None,358,373,213,228
243,None,358,373,213,228
246,None,358,373,213,228
250,None,358,373,213,228
254,None,358,373,212,228
257,None,358,373,212,228
261,None,358,373,212,228
264,None,358,373,212,228
268,None,358,373,212,228
271,None,358,373,212,228
275,None,358,373,213,228
279,None,358,373,212,228
282,None,357,373,212,228
286,None,357,373,212,228
289,TA-OD,357,373,213,228
293,None,357,372,213,228
296,MC-OD,357,373,212,228
300,None,357,372,213,228
304,None,357,373,212,228
307,None,357,372,213,228
311,None,357,373,213,228
314,None,357,372,213,228
318,None,357,372,213,228
321,None,357,372,212,228
325,None,357,372,212,228
329,None,357,372,212,228
332,None,356,372,212,228
336,None,356,372,212,228
339,None,356,372,212,228
343,None,356,372,212,228
346,None,356,372,213,228
350,None,356,371,213,229
354,None,356,371,213,229
357,None,355,371,214,229
361,None,354,370,214,229
364,None,352,368,214,229
368,None,350,365,214,228
371,None,346,363,213,227
375,None,340,359,212,226
379,None,334,352,211,227
382,None,327,345,211,227
386,None,316,338,210,227
389,None,307,329,208,228
393,None,300,322,205,226
396,None,293,315,204,224
400,None,288,305,205,226
404,None,280,298,206,229
407,None,261,293,210,231
411,None,251,288,212,231
414,None,241,283,212,234
418,None,235,276,215,235
421,None,230,271,214,232
425,None,226,265,208,232
429,None,219,260,207,234
432,None,214,258,204,234
436,None,212,257,203,233
439,None,213,259,204,233
443,None,216,265,206,232
446,None,220,270,208,231
450,None,225,276,209,233
454,None,230,283,214,234
457,None,236,288,217,233
461,None,241,294,217,232
464,None,246,299,219,231
468,None,255,302,217,232
471,None,270,308,214,231
475,None,278,314,213,229
479,None,285,320,212,227
482,None,289,324,211,228
486,None,291,328,211,229
489,None,296,332,210,230
493,None,300,336,210,230
496,None,305,339,211,229
500,None,310,342,212,229
504,None,313,344,213,229
507,None,315,347,214,229
511,None,320,350,215,229
514,None,324,353,215,228
518,None,328,356,216,228
521,None,330,358,216,227
525,None,331,360,216,227
529,None,334,361,216,227
532,None,336,363,215,227
536,None,338,364,215,228
539,None,339,365,215,228
543,None,340,365,215,228
546,None,341,366,215,228
550,None,342,366,215,228
554,None,343,367,215,228
557,None,345,368,215,228
561,None,346,369,215,228
564,None,348,369,215,228
568,None,348,369,214,228
571,None,349,370,214,228
575,None,350,370,214,228
579,None,351,371,214,228
582,None,352,371,214,228
586,None,352,371,214,228
589,None,353,372,214,228
593,None,353,372,214,228
596,None,354,372,214,228
600,None,354,372,214,228
604,None,354,372,214,228
607,None,354,373,214,228
611,None,355,373,214,228
614,None,355,373,214,228
618,None,355,373,214,228
621,None,355,373,214,228
625,None,355,374,214,228
629,None,356,374,214,228
632,None,356,374,214,228
636,None,356,374,214,228
639,None,356,374,214,228
643,None,356,374,214,228
646,None,357,375,214,228
650,None,357,375,214,228
654,None,357,375,214,228
657,None,357,375,214,228
661,None,357,375,214,228
664,None,357,375,215,229
668,None,358,375,215,228
671,None,358,375,215,229
675,None,358,375,215,229
679,None,358,375,215,229
682,None,358,375,215,229
686,None,358,375,215,229
689,None,358,375,215,229
693,None,358,375,215,229
696,None,358,376,215,229
700,None,359,376,215,229
704,None,359,376,215,229
707,None,359,376,215,229
711,None,358,376,215,229
714,None,359,376,215,229
718,None,359,376,215,228
721,None,359,376,215,228
725,None,359,376,215,228
729,None,359,375,215,228
732,None,359,376,215,228
736,None,359,376,215,228
739,None,359,375,215,228
743,None,359,375,214,228
746,None,359,376,214,228
750,None,359,375,214,228
754,None,359,375,214,228
757,None,359,376,214,228
761,None,359,376,214,228
764,None,359,376,214,228
768,None,359,376,214,228
771,None,359,376,214,228
775,None,359,375,214,228
779,None,359,376,214,228
782,None,359,376,214,228
786,None,359,376,214,228
789,None,359,376,214,228
793,None,359,376,214,228
796,None,359,376,214,228
800,None,359,376,214,228
804,None,359,376,214,228
807,None,359,376,214,228
811,None,359,376,214,228
814,None,359,376,214,228
818,None,359,376,214,228
821,None,359,376,214,228
825,None,359,376,214,228
829,None,359,376,214,228
832,None,359,376,214,228
836,None,359,376,214,228
839,None,359,376,214,228
843,None,359,376,214,228
846,None,359,375,213,228
850,None,359,375,214,228
854,None,359,376,213,228
857,None,359,376,213,228
861,None,359,375,213,228
864,None,359,375,213,228
868,None,359,375,213,228
