Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,357,369,210,224
4,None,357,369,210,224
7,None,357,370,210,224
11,None,357,369,210,224
14,None,357,370,210,224
18,None,357,370,210,224
21,None,357,370,211,224
25,None,357,370,211,224
29,None,357,370,211,224
32,None,357,370,211,224
36,None,357,370,211,224
39,None,357,370,211,224
43,None,357,370,211,225
46,None,357,370,211,225
50,None,357,370,211,224
54,None,357,370,211,224
57,None,357,370,211,225
61,None,357,370,211,225
64,None,357,370,211,225
68,None,357,370,211,225
71,None,357,370,211,225
75,None,357,370,211,225
79,None,357,370,212,225
82,None,357,370,211,225
86,None,357,370,212,225
89,None,357,370,212,225
93,None,357,370,211,225
96,None,357,370,212,225
100,TA-OD,357,370,211,225
104,None,357,370,212,225
107,MC-OD,357,370,212,225
111,None,357,370,211,225
114,None,357,370,211,224
118,None,358,370,211,225
121,None,357,370,211,225
125,None,357,370,211,225
129,None,358,370,211,225
132,None,358,370,211,225
136,None,358,370,211,224
139,None,358,370,211,224
143,None,358,370,211,224
146,None,358,370,211,224
150,None,358,370,211,224
154,None,357,370,211,224
157,None,357,370,211,224
161,None,357,370,211,224
164,None,357,370,211,224
168,None,357,370,211,224
171,None,358,370,211,224
175,None,357,370,211,224
179,None,357,370,211,224
182,None,357,370,211,224
186,None,357,370,211,224
189,None,357,370,211,224
193,None,357,370,211,224
196,None,357,370,211,224
200,None,357,370,211,224
204,None,357,370,211,224
207,None,357,370,211,224
211,None,357,370,211,224
214,None,357,370,211,224
218,None,357,369,211,224
221,None,357,369,211,224
225,None,357,369,211,224
229,None,356,368,211,225
232,None,356,369,211,225
236,None,356,369,211,225
239,None,356,369,212,225
243,None,356,369,212,225
246,None,356,368,211,225
250,None,356,368,211,225
254,None,356,369,211,225
257,None,356,369,211,225
261,None,356,369,211,225
264,None,356,369,211,225
268,None,356,369,211,225
271,None,356,369,211,225
275,None,357,369,211,225
279,None,357,369,211,225
282,None,357,369,211,225
286,None,357,369,211,225
289,None,357,369,211,225
293,None,357,369,211,225
296,None,357,369,211,225
300,None,357,369,211,225
304,None,357,369,211,225
307,None,357,369,211,225
311,None,357,369,211,225
314,None,357,369,211,225
318,None,357,369,211,225
321,None,357,369,211,225
325,None,357,369,211,225
329,None,357,369,211,225
332,None,357,369,211,225
336,None,357,369,211,225
339,None,357,370,211,225
343,None,357,369,211,224
