Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,353,363,206,217
4,None,353,363,207,218
7,None,353,363,207,218
11,None,353,363,207,218
14,None,353,362,207,218
18,None,353,362,207,218
21,None,353,362,207,218
25,None,352,362,207,218
29,None,352,362,207,218
32,None,352,362,207,218
36,None,352,362,207,218
39,None,352,362,207,218
43,None,352,362,207,218
46,None,352,362,207,218
50,None,352,362,207,218
54,None,352,362,207,218
57,None,352,362,207,218
61,None,352,362,207,218
64,None,352,362,207,218
68,None,352,362,207,218
71,None,352,362,207,218
75,None,352,362,207,218
79,None,351,361,207,218
82,None,351,361,207,218
86,None,350,360,207,218
89,None,349,360,207,218
93,None,348,359,207,218
96,None,348,358,207,218
100,None,347,357,207,218
104,None,347,356,206,218
107,None,347,355,206,218
111,None,346,355,206,218
114,None,345,355,206,218
118,None,345,354,206,218
121,None,345,355,206,218
125,TA-OD,345,355,206,218
129,None,345,355,206,218
132,MC-OD,345,355,206,218
136,None,345,355,206,218
139,None,345,355,206,218
143,None,345,355,206,218
146,None,344,354,206,218
150,None,344,354,207,218
154,None,344,353,206,218
157,None,343,352,206,218
161,None,342,351,206,218
164,None,340,349,205,218
168,None,338,346,204,217
171,None,334,344,203,216
175,None,327,338,202,217
179,None,318,328,200,217
182,None,308,320,199,217
186,None,297,309,197,215
189,None,288,299,196,214
193,None,269,291,197,218
196,None,242,278,196,218
200,None,224,255,202,226
204,None,206,242,194,222
207,None,189,230,183,215
211,None,180,220,175,208
214,None,175,213,170,203
218,None,174,208,169,199
221,None,173,204,168,196
225,None,171,200,166,194
229,None,171,200,165,193
232,None,170,199,165,193
236,None,170,199,164,192
239,None,170,199,165,192
243,None,170,200,165,193
246,None,171,201,165,194
250,None,171,202,166,195
254,None,173,205,168,197
257,None,176,210,170,201
261,None,178,216,173,205
264,None,183,223,177,211
268,None,189,231,183,217
271,None,196,239,188,223
275,None,204,244,194,226
279,None,210,253,197,224
282,None,225,264,205,223
286,None,231,274,210,222
289,None,240,285,207,223
293,None,246,292,204,221
296,None,257,298,202,220
300,None,270,302,200,218
304,None,281,307,199,217
307,None,286,312,199,217
311,None,290,316,198,218
314,None,292,321,197,218
318,None,297,324,198,219
321,None,301,328,200,219
325,None,306,332,201,219
329,None,309,335,202,218
332,None,313,337,202,218
336,None,316,339,202,217
339,None,322,341,203,217
343,None,326,343,203,217
346,None,329,344,203,217
350,None,331,346,203,217
354,None,333,348,203,217
357,None,335,350,203,217
361,None,337,352,203,217
364,None,339,353,203,217
368,None,340,354,203,217
371,None,340,355,204,217
375,None,341,356,204,217
379,None,342,356,204,217
382,None,343,356,204,218
386,None,344,357,205,218
389,None,345,358,205,218
393,None,346,359,205,218
396,None,347,359,205,218
400,None,348,360,205,218
404,None,348,361,205,218
407,None,348,361,205,218
411,None,349,362,205,218
414,None,350,362,205,218
418,None,350,363,205,218
421,None,350,363,205,218
425,None,350,364,205,218
429,None,351,364,206,218
432,None,351,365,206,218
436,None,351,365,206,218
439,None,352,366,206,218
443,None,352,366,206,218
446,None,352,366,206,218
450,None,352,367,206,218
454,None,353,367,206,218
457,None,354,368,206,217
461,None,354,368,206,218
464,None,354,368,206,217
468,None,354,368,206,218
471,None,354,368,206,217
475,None,354,368,206,218
479,None,354,368,206,217
