Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,352,366,213,225
4,None,352,366,213,225
7,None,353,366,213,225
11,None,352,366,213,225
14,None,352,366,213,225
18,None,352,366,214,225
21,None,352,366,214,225
25,None,352,366,214,225
29,None,353,366,214,225
32,None,353,366,214,225
36,None,353,367,214,225
39,None,353,367,214,225
43,None,353,367,214,225
46,None,353,367,214,225
50,None,353,367,214,225
54,None,353,367,214,225
57,None,353,367,214,225
61,None,353,367,214,225
64,None,353,367,214,225
68,None,353,367,214,225
71,None,354,367,214,225
75,None,354,367,214,225
79,None,354,367,214,225
82,None,354,367,214,225
86,None,354,367,214,225
89,None,354,367,214,225
93,None,354,367,214,225
96,None,354,367,214,225
100,None,354,368,214,225
104,None,354,367,214,225
107,None,354,367,214,225
111,None,354,367,214,225
114,None,354,367,214,225
118,None,354,367,214,225
121,None,354,367,214,225
125,None,354,367,214,225
129,None,355,368,214,225
132,None,355,368,214,225
136,None,354,368,214,225
139,None,355,367,214,225
143,None,355,367,214,225
146,None,354,367,214,225
150,None,355,367,214,225
154,None,355,367,214,225
157,None,355,367,214,225
161,None,355,367,214,225
164,None,355,367,214,225
168,None,355,367,214,225
171,None,355,367,214,225
175,None,355,367,214,225
179,None,355,367,214,225
182,None,355,367,214,225
186,None,355,367,214,225
189,None,355,367,214,225
193,None,355,367,214,225
196,None,355,367,214,225
200,None,355,367,214,225
204,None,355,367,214,225
207,None,355,367,215,225
211,None,355,368,215,225
214,None,355,368,215,225
218,None,355,368,215,225
221,None,355,368,214,226
225,None,355,368,215,225
229,None,355,367,214,226
232,None,355,367,215,226
236,None,355,367,215,226
239,None,355,367,215,226
243,None,355,367,215,226
246,None,355,367,215,226
250,None,355,367,214,226
254,None,355,367,215,226
257,None,355,367,214,226
261,None,355,367,215,226
264,None,355,367,215,226
268,None,355,367,215,226
271,None,355,367,215,226
275,None,355,367,215,226
279,None,355,367,215,226
282,None,355,367,215,226
286,None,355,367,215,226
289,None,355,367,215,226
293,None,355,367,215,226
296,None,355,367,215,226
300,None,355,367,215,226
304,None,355,367,214,226
307,None,355,367,214,226
311,None,355,367,214,226
314,None,355,367,214,226
318,None,355,367,214,226
321,None,355,367,214,226
325,None,355,367,214,225
329,None,355,367,214,226
332,None,355,367,214,226
336,None,355,367,214,226
339,None,355,367,214,226
343,None,355,367,214,226
346,None,355,366,214,225
350,None,355,366,214,225
354,None,355,366,214,226
357,None,355,367,214,226
361,None,355,366,214,225
364,None,355,367,214,225
368,None,355,367,213,225
371,None,355,367,214,225
375,None,355,366,213,225
379,None,355,366,213,225
382,None,355,366,213,225
386,None,355,366,213,225
389,None,355,366,213,225
393,None,355,366,213,225
396,None,355,366,213,225
400,None,355,366,213,225
404,None,355,366,213,225
407,None,355,366,213,225
411,None,355,366,213,225
414,None,355,366,213,225
418,None,355,366,213,225
421,None,355,366,213,225
425,None,355,366,213,225
429,None,355,366,213,225
432,None,355,366,213,225
436,None,355,366,213,225
439,None,355,366,213,225
443,None,355,366,213,225
446,None,355,366,213,225
450,None,355,366,213,225
454,None,354,366,213,225
457,None,355,366,212,225
461,None,355,366,212,225
464,None,354,366,212,225
468,None,355,366,212,225
471,None,354,366,212,225
475,None,354,366,212,225
479,None,354,366,212,225
482,None,354,366,212,225
486,None,354,366,212,225
489,None,354,366,212,225
493,None,354,366,212,225
496,None,354,365,212,225
500,None,354,365,213,225
504,None,353,365,213,225
507,None,354,365,213,225
511,None,354,366,213,225
514,None,354,366,214,225
518,None,354,366,214,226
521,None,354,366,214,226
525,None,354,366,214,226
529,None,354,366,214,226
532,None,354,366,214,226
536,None,354,366,214,226
539,None,354,366,214,226
543,None,354,366,214,226
546,None,354,366,214,226
550,None,354,366,214,226
554,None,354,366,214,226
557,None,354,366,214,226
561,None,354,366,214,226
564,None,354,366,214,226
568,None,354,366,214,226
571,None,354,366,214,226
575,None,354,366,214,226
579,None,354,366,214,226
582,None,354,366,214,226
